,acc,height,coordinates
529,IL430,40.43243217991593,"(111, 163)"
530,IL430,44.14346062660897,"(506, 268)"
531,IL430,41.376097442529364,"(313, 274)"
532,IL430,40.68475415894728,"(750, 339)"
533,IL430,42.78226659675822,"(308, 382)"
534,IL430,42.29808749228061,"(124, 385)"
535,IL430,38.012714357952255,"(124, 491)"
536,IL430,3.1906052268962988,"(504, 492)"
537,IL430,34.607938238549266,"(897, 492)"
538,IL430,5.192127089557176,"(311, 494)"
539,IL430,4.152838434904056,"(519, 603)"
540,IL430,22.454107392778123,"(229, 605)"
541,IL430,9.269061195194613,"(743, 578)"
542,IL431,5.601467979714238,"(713, 81)"
543,IL431,9.119747180061186,"(124, 82)"
544,IL431,11.278736301118677,"(902, 85)"
545,IL431,14.441133939326129,"(511, 173)"
546,IL431,5.45292069536919,"(705, 174)"
547,IL431,11.395522697371193,"(309, 175)"
548,IL431,16.512317687850395,"(896, 175)"
549,IL431,14.321595334894212,"(118, 178)"
550,IL431,8.705315977256436,"(706, 265)"
551,IL431,14.648576875144471,"(510, 268)"
552,IL431,9.524070793601018,"(898, 268)"
553,IL431,15.576099092581735,"(123, 272)"
554,IL431,8.195715865993817,"(316, 272)"
555,IL431,10.589425132229259,"(898, 377)"
556,IL431,13.359786721010217,"(509, 378)"
557,IL431,12.642287489032718,"(311, 381)"
558,IL431,17.140835791620457,"(122, 382)"
559,IL431,7.819271596450488,"(705, 382)"
560,IL431,13.55208338650069,"(893, 484)"
561,IL431,9.404204969078675,"(313, 492)"
562,IL431,16.671710265720126,"(123, 496)"
563,IL431,10.845472537762479,"(121, 604)"
564,IL431,0.3580599853572237,"(311, 604)"
565,IL431,4.25968326625766,"(898, 604)"
566,IL432,7.3604762757368185,"(529, 82)"
567,IL432,24.59182005633433,"(317, 86)"
568,IL432,25.588198553459094,"(909, 90)"
569,IL432,34.161571300115426,"(127, 92)"
570,IL432,27.92578895419573,"(904, 188)"
571,IL432,34.91102403643383,"(322, 189)"
572,IL432,35.908834981707464,"(126, 192)"
573,IL432,33.11109388428793,"(133, 279)"
574,IL432,23.19076619479425,"(910, 283)"
575,IL432,34.965352394642785,"(321, 286)"
576,IL432,32.34684493195622,"(517, 286)"
577,IL432,29.03540214588657,"(715, 288)"
578,IL432,23.799430938095735,"(910, 379)"
579,IL432,33.17589965832438,"(712, 380)"
580,IL432,33.405919875961295,"(128, 381)"
581,IL432,35.668237966782094,"(322, 384)"
582,IL432,33.766546424493534,"(511, 386)"
583,IL432,32.9630450611181,"(121, 493)"
584,IL432,32.633810106085576,"(322, 494)"
585,IL432,24.260223936779035,"(904, 497)"
586,IL432,4.4670244410650195,"(119, 601)"
587,IL432,27.103510053553205,"(901, 601)"
588,IL432,0.09471525578106466,"(317, 603)"
589,IL434,26.204243233408782,"(897, 62)"
590,IL434,0.1441868706664513,"(705, 65)"
591,IL434,34.08391199363739,"(116, 67)"
592,IL434,29.04364834675167,"(707, 172)"
593,IL434,24.668197839541524,"(898, 172)"
594,IL434,33.46588699427837,"(310, 173)"
595,IL434,32.88638450671618,"(507, 177)"
596,IL434,29.33897312137046,"(118, 179)"
597,IL434,25.89049874148782,"(896, 285)"
598,IL434,32.027877044029616,"(312, 287)"
599,IL434,27.196235252984838,"(705, 288)"
600,IL434,30.511061123631602,"(515, 289)"
601,IL434,31.46653005302311,"(121, 292)"
602,IL434,24.63754663123587,"(902, 398)"
603,IL434,32.66469296442763,"(312, 402)"
